ID2,FieldName,Latitude,Longitude,Elevation,AnalyticalHillshade,ConvergenceIndex,TotalCatchmentArea,TopographicWetnessIndex,LengthSlopeFactor,ChannelNetworkBaseLevel,ChannelNetworkDistance,ValleyDepth,RelativeSlopePosition,Slope,Aspect,TRASP,ProfileCurvature,PlanCurvature,TangentialCurvature,AnnualGlobalSolarRadiation
530,CookWest,46.78253491156717,-117.09099813482827,792.07673,0.8531639999999999,7.815733,650.159912,5.623812,1.448364,780.816223,11.260498,8.85022,0.559925,7.830235000000001,71.45076,0.12523755,-0.000591,-0.003145,-0.00042800000000000005,1673.283813
531,CookWest,46.782389281659164,-117.09047494085142,789.76006,0.831206,-16.748379,262.23233,6.034007,0.311635,781.250305,8.509766,9.436461999999999,0.474181,2.6576470000000003,144.238113,0.705264841,0.004635,-0.088363,-0.004097,1774.3026120000002
532,CookWest,46.78250788982874,-117.09013055670272,791.71834,0.755417,50.96714,117.527794,4.183763,0.49622299999999997,781.70575,10.012573,6.650024,0.600901,4.639781,248.92326400000002,0.888994055,0.004665,0.072647,0.005877,1762.105469
533,CookWest,46.78237462666046,-117.08956842918325,788.1421799999999,0.891624,6.627750999999999,266.84668,4.3657,1.929372,781.538574,6.6035770000000005,9.064453,0.421468,11.233452999999999,73.350075,0.13641345400000002,-0.005972,-0.006522,-0.0012699999999999999,1644.873413
534,CookWest,46.782404861851695,-117.08918243804771,786.71987,0.7008800000000001,-3.2741290000000003,217.62681600000002,3.974354,1.612827,781.2596440000001,5.460205,9.860657000000002,0.35639,10.497244,12.614066000000001,0.022843143,0.001761,0.040574,0.007392,1514.0665279999998
535,CookWest,46.782311955156004,-117.08875707696929,784.02223,0.834873,2.4988040000000002,357.966003,4.4765239999999995,2.567575,780.747742,3.274475,11.962585,0.214902,13.413324,50.789444,0.032554458,-0.008199,-0.008248,-0.001913,1530.942261
536,CookWest,46.782477225806055,-117.08852101207133,781.1643,0.806901,-9.814905,565.5645139999999,6.7212309999999995,0.28531599999999996,780.7128299999999,0.451477,14.793762,0.029613999999999998,2.2862150000000003,76.654007,0.156798832,-0.00014,0.029189999999999997,0.001164,1722.496826
537,CookWest,46.78236235992726,-117.08824579810529,780.56232,0.801148,-15.863748999999999,975.598816,7.570203,0.214486,780.3542480000001,0.208069,15.089417000000001,0.013602000000000001,1.687802,76.616463,0.156560643,0.000251,0.042763999999999996,0.00126,1725.74231
538,CookWest,46.7824451312924,-117.08791002197401,780.94083,0.789211,-3.497793,935.487732,7.132772,0.5030140000000001,780.207764,0.733093,14.61969,0.04775,3.158876,222.60575899999998,0.987947415,-0.0025399999999999997,-0.017221,-0.000949,1776.570923
539,CookWest,46.78233341569482,-117.08748197255122,782.24967,0.700198,-2.949052,457.84048499999994,5.551414,1.578704,779.9434200000001,2.306274,12.943054,0.151238,8.37594,264.235321,0.792228785,-0.005267,-0.030302,-0.004414,1734.1821289999998
540,CookWest,46.78280633439639,-117.09316587720514,809.41272,0.685958,1.912693,278.669281,4.149233000000001,2.683264,779.719238,29.693481,0.48461899999999997,0.983941,14.44196,14.671804000000002,0.017786277,6e-06,0.007683,0.001916,1422.5704349999999
541,CookWest,46.782760047254406,-117.09293742767265,811.72305,0.6566350000000001,3.837796,229.336304,3.7780440000000004,3.191364,779.725525,31.997497999999997,0.0,1.0,17.077204000000002,10.99802,0.027246338,0.004989,0.010786,0.003167,1352.9257810000001
542,CookWest,46.78265772218507,-117.09237014955322,810.5421200000001,0.8206610000000001,6.119098,233.82000699999998,3.7318269999999996,2.663239,779.9011230000001,30.640990999999996,0.0,1.0,15.202824,45.192177,0.017473858000000002,-0.001236,0.037603,0.009861,1480.7695310000001
543,CookWest,46.78274550405695,-117.0921990200856,806.80948,0.8216600000000001,5.067638,285.79135099999996,4.060683,2.3709279999999997,779.973084,26.836426,0.463318,0.983028,13.444956,47.342487,0.022729989,-0.002179,0.026472000000000002,0.006155,1520.407837
544,CookWest,46.782697381285644,-117.09175648834449,800.63838,0.877157,4.207964,482.22341900000004,4.820355999999999,2.575409,780.170166,20.468201,3.519592,0.853276,12.832428,63.605141,0.083564209,-0.0016300000000000002,0.006815000000000001,0.0015140000000000002,1589.3696289999998
545,CookWest,46.78262682421527,-117.0913937143021,795.62597,0.872683,4.471068,579.24585,5.368278,1.691311,780.4393309999999,15.186646,6.732361,0.6928529999999999,8.989221,75.24284399999999,0.147948291,-0.005335,0.009353,0.0014609999999999998,1672.533081
546,CookWest,46.782617091509124,-117.09110395758131,793.1208,0.853666,4.406772,610.262695,5.5069360000000005,1.5311489999999999,780.701355,12.419433999999999,8.248657000000001,0.600899,8.255224,69.781273,0.115753649,0.003408,0.018473,0.002652,1664.872437
547,CookWest,46.782583339735716,-117.09056724284893,789.49252,0.765621,8.306878999999999,753.816162,7.3192330000000005,0.570044,781.297791,8.194702000000001,10.254333,0.44418100000000005,3.3494339999999996,23.630385999999998,0.0030865520000000002,-0.001532,-0.083471,-0.004877,1673.158813
548,CookWest,46.782788334443396,-117.09000660321831,786.32061,0.764035,3.89351,313.217133,4.500825,2.05566,782.506348,3.8142699999999996,12.213379,0.237981,11.511391999999999,33.071533,0.0007182919999999999,-0.007281999999999999,0.003854,0.000769,1520.198242
549,CookWest,46.782568680804246,-117.08970102858721,788.76848,0.865215,1.792943,211.168533,3.809044,2.739668,781.949463,6.819031,8.915527,0.433379,15.335381,55.304615000000005,0.047975937999999996,0.001656,0.023627000000000002,0.006249,1517.971436
550,CookWest,46.78259861087718,-117.08917948226741,783.53091,0.739989,-1.904759,720.9005129999999,5.907154,1.174302,781.543518,1.987366,13.284912,0.130129,6.552416,18.512951,0.010015128,-0.005016,0.014100999999999999,0.001609,1605.735107
551,CookWest,46.78262319421388,-117.08883262505942,781.5735599999999,0.796986,-14.635035,472.14041100000003,6.116413,0.35999000000000003,781.231262,0.342285,14.880737,0.022484999999999998,2.893955,56.86288100000001,0.053954774000000004,-0.003048,0.012133,0.0006129999999999999,1702.564209
552,CookWest,46.78277383828946,-117.08856520187875,781.66418,0.827101,-17.61478,3187.752441,7.742453,0.687487,780.8475950000001,0.816589,14.666748000000002,0.052739999999999995,3.586756,184.533447,0.951418223,0.0033880000000000004,0.03321,0.002078,1800.0490719999998
553,CookWest,46.78265861188895,-117.08810286626212,781.21559,0.804141,-5.178591,2672.863525,8.584225,0.437514,780.458435,0.757141,14.713379000000002,0.048941000000000005,2.371353,199.12034599999998,0.9910129000000001,-0.0021190000000000002,-0.071681,-0.002966,1775.9907230000001
554,CookWest,46.78262711792822,-117.08769923915324,782.79743,0.792503,-0.350769,545.670532,5.7123,1.406966,780.243286,2.554138,12.944885000000001,0.164793,7.589509,225.70681800000003,0.98132977,-0.00487,-0.012104,-0.001599,1822.398193
555,CookWest,46.782615992658016,-117.08729090041453,786.30851,0.8055439999999999,10.379760000000001,206.968521,4.5555010000000005,1.044953,780.1224980000001,6.1860349999999995,9.292297,0.399658,7.261052,219.40184,0.993283458,0.003527,0.015397,0.001946,1829.8367920000003
556,CookWest,46.78293071459864,-117.09355568948693,808.4817400000001,0.7242270000000001,13.150429,280.70935099999997,4.892154,1.066193,779.67688,28.804871000000002,0.184631,0.9936309999999999,7.03543,11.95403,0.024595861,7.000000000000001e-06,-0.007015,-0.000859,1593.269409
557,CookWest,46.782986699800055,-117.09331884006916,806.91652,0.7499100000000001,5.199444000000001,426.87826500000006,5.315134,1.1538030000000001,779.706909,27.209595,0.8362430000000001,0.970183,7.009042999999999,24.704836,0.002133754,-0.0017280000000000002,0.0014199999999999998,0.000173,1603.151733
558,CookWest,46.78288947010192,-117.09275574762489,803.79289,0.678614,0.656204,659.180908,5.047172,3.046703,779.81488,23.978026999999997,3.863464,0.861234,13.938673000000001,12.244408,0.02381698,-0.008391,-0.031286,-0.007536,1428.4692380000001
559,CookWest,46.78309689704433,-117.09259022742008,799.7063400000001,0.738541,-1.15414,1826.383423,6.808408999999999,2.0663240000000003,779.8720089999999,19.834351,5.927855999999999,0.7699010000000001,8.476075999999999,22.391605,0.004401924000000001,-0.0036829999999999996,-0.06661,-0.009818,1567.531616
560,CookWest,46.78306542881898,-117.09197079236061,797.1274,0.787554,2.938548,391.428314,4.515722,2.121677,780.1210940000001,17.006287,6.429504,0.725654,11.735056,39.712517,0.007166682,-0.005736,0.010740999999999999,0.0021850000000000003,1530.7246089999999
561,CookWest,46.78298630538868,-117.09192329257222,798.9128099999999,0.815531,3.160899,378.313812,4.359152,2.452747,780.120483,18.792297,4.8277589999999995,0.795608,13.213470000000001,46.029495000000004,0.019440163,0.000166,0.023829,0.005447,1521.1723630000001
562,CookWest,46.78288946949387,-117.09143993051352,793.58599,0.8331139999999999,1.19099,679.6142580000001,5.334948000000001,2.2279709999999997,780.463501,13.122498,8.552856,0.6054109999999999,10.862781,54.442432,0.044811262000000004,0.0034509999999999996,0.00976,0.0018390000000000001,1588.03125
563,CookWest,46.78304074155747,-117.09094249157211,787.98365,0.806766,-2.312086,1404.30249,6.883675,0.900602,780.997925,6.985717999999999,12.752625,0.353916,4.81671,57.42065,0.056175267,-0.000549,-0.009304999999999999,-0.000781,1679.442261
564,CookWest,46.78304139738259,-117.09043210511776,786.1355599999999,0.789832,-3.833249,3620.031006,8.446703,0.693743,781.61615,4.519409,13.692017000000002,0.24816300000000002,3.28493,47.799202,0.023933175,-0.0007599999999999999,-0.059097000000000004,-0.003386,1689.844727
565,CookWest,46.782954280313156,-117.09008413810275,785.80579,0.753088,2.070957,375.488159,5.015455,1.399748,782.5461429999999,3.2596439999999998,13.092834,0.19933599999999999,8.302691000000001,27.981989000000002,0.000310097,-0.00543,0.013996999999999999,0.0020210000000000002,1578.815308
566,CookWest,46.78292130909412,-117.08990228049096,784.96,0.7750739999999999,3.5329639999999998,414.319214,5.313912999999999,1.105609,782.7451169999999,2.214905,13.678528,0.13935999999999998,6.813109,36.599182,0.003312797,-0.009091,-0.011814,-0.001401,1618.9567869999998
567,CookWest,46.78296979430655,-117.08949808484446,782.67204,0.799742,-29.597757,7409.307617,10.596645,0.24839299999999997,782.323608,0.34845,15.145325,0.02249,1.243042,184.083084,0.949714389,-0.003153,-0.150121,-0.003257,1757.886475
568,CookWest,46.78287178989516,-117.08892923079868,782.2628599999999,0.827047,-17.952935999999998,1863.2558589999999,7.202035,0.620225,781.4257200000001,0.837158,14.598206,0.054236,3.5991190000000004,184.785126,0.952358245,0.0018850000000000002,0.028083999999999998,0.0017629999999999998,1800.132935
569,CookWest,46.78287644372664,-117.08839632350166,782.48311,0.816472,-8.110635,4401.59082,8.744985,0.446082,780.676086,1.807007,14.024901999999999,0.11413699999999999,2.351483,176.5439,0.9171542359999999,0.00045999999999999996,-0.008622,-0.000354,1778.143066
570,CookWest,46.782898899796464,-117.0882710356162,782.4739599999999,0.8056220000000001,-5.090015,3791.73999,8.602302,0.721314,780.573547,1.900391,13.941956,0.119956,3.302049,205.985031,0.998772896,-0.001973,-0.052162,-0.003005,1788.637329
571,CookWest,46.782892509944524,-117.08777154375217,786.75792,0.812841,1.743625,254.09016400000002,4.137949,1.818328,780.319641,6.438293,9.39563,0.406614,11.130168,222.325668,0.98847502,0.001355,0.0039299999999999995,0.000759,1862.692139
572,CookWest,46.78286949695681,-117.0874718914214,787.60833,0.815261,11.297266,197.564621,4.449542,1.1170120000000001,780.218323,7.390014999999999,8.299622,0.471013,7.7008,215.85948199999999,0.99738763,0.006444,0.003164,0.000424,1840.371094
573,CookWest,46.7832758303336,-117.0936573372893,806.45109,0.833427,12.373325,370.58340499999997,6.354783,0.409488,779.709595,26.741515999999997,0.932861,0.966291,3.054943,108.617935,0.401324759,0.001243,-0.06286,-0.00335,1753.168701
574,CookWest,46.7833467579252,-117.09339135832637,805.60117,0.8793280000000001,-10.652104,960.305115,6.62003,1.014998,779.742004,25.859192,1.637634,0.940443,5.404107,129.558823,0.583030047,0.0008900000000000001,-0.021311,-0.002007,1795.5368649999998
575,CookWest,46.783212132483335,-117.09309512384566,803.56918,0.827067,-13.390673000000001,1596.741333,6.674258,1.427289,779.766296,23.802856,3.041809,0.886689,6.737394999999999,62.67404200000001,0.079122274,4.6e-05,-0.025936,-0.003043,1666.5389400000001
576,CookWest,46.78337488246259,-117.09264832649104,800.1295299999999,0.919799,-8.053045,1713.377441,6.505555,1.964775,779.84906,20.280457000000002,5.599609,0.783632,8.534089999999999,107.761734,0.39401123299999996,-0.001215,0.0077859999999999995,0.001155,1768.851807
577,CookWest,46.783266196886096,-117.09216514880472,795.71108,0.774095,-5.974023000000001,4684.984375,8.0091,1.79255,780.006104,15.704956,8.524291999999999,0.6481819999999999,6.56353,36.043739,0.002779095,-0.004546,-0.058195000000000004,-0.006652,1623.026123
578,CookWest,46.78320478765165,-117.09164213123974,793.69918,0.819657,-0.337003,451.263763,4.826795,1.766389,780.255188,13.443970000000002,9.043152000000001,0.597852,9.951872,51.576541999999996,0.035036437000000004,0.004757,0.051601999999999995,0.008918,1594.5900880000002
579,CookWest,46.78319447782828,-117.0913337720038,789.70998,0.836144,-1.127756,1363.76416,6.702941,1.088395,780.5337519999999,9.176208,12.052795,0.432249,5.599689,73.954987,0.14005734,-0.002482,-0.013025,-0.001271,1696.792481
580,CookWest,46.7832162800082,-117.0908250831616,787.42948,0.835353,-4.404205,2817.448975,8.154188000000001,0.826643,780.906677,6.5228269999999995,13.429077,0.326928,3.839399,91.956749,0.264931029,-0.0008449999999999999,-0.062208000000000006,-0.004164999999999999,1733.18457
581,CookWest,46.783241027758116,-117.09059074909827,786.48049,0.830421,-9.887007,2790.0859379999997,7.687664,0.604723,781.095642,5.384827,13.895385999999998,0.27929299999999996,3.3167120000000003,95.03684200000001,0.288982297,0.000174,0.021149,0.001224,1737.624145
582,CookWest,46.78318268718216,-117.08998351114279,784.2266599999999,0.82452,-23.415135999999997,21025.51953,10.332489,0.591377,782.657593,1.569092,14.736145,0.096232,2.296384,147.786224,0.733086971,-0.00126,-0.0013449999999999998,-5.4000000000000005e-05,1770.560791
583,CookWest,46.78320790724315,-117.0897613171144,783.62458,0.832886,-14.655327,11680.78516,9.480005,0.7411979999999999,782.449585,1.174988,14.864501999999998,0.07325599999999999,2.991043,160.145096,0.82236274,0.00021899999999999998,-0.065555,-0.003421,1786.39856
584,CookWest,46.78334268713578,-117.08938383436916,784.99831,0.822152,0.021337000000000002,1186.233032,6.725385,0.859025,781.308777,3.689514,13.350647,0.21651900000000002,4.766881,200.87796,0.993676447,-0.000891,0.002584,0.000215,1814.6108399999998
585,CookWest,46.78325448393011,-117.08902883316766,784.94948,0.827257,-0.746578,1969.6695559999998,7.413742999999999,0.752141,781.089111,3.860352,12.767822,0.23215700000000003,3.9792870000000002,189.48764,0.96829831,-0.001918,0.011856,0.0008230000000000001,1806.327637
586,CookWest,46.78314411618776,-117.08838066987502,783.47568,0.837623,-7.182574000000001,2291.224853,7.787642,0.975224,780.63855,2.837158,13.335571,0.175429,4.502175,184.977264,0.953070007,-0.0037020000000000004,-0.025894,-0.0020329999999999997,1815.768799
587,CookWest,46.78317461950848,-117.0882139275734,784.53468,0.8503149999999999,-4.741230000000001,2311.33374,7.106516,1.418615,780.542603,3.992065,12.367004,0.24402800000000002,6.3332440000000005,191.505783,0.974177838,-0.003433,-0.028413,-0.003134,1843.75
588,CookWest,46.78325330116895,-117.08786542682515,787.4703099999999,0.692647,2.025148,812.543762,6.306769,1.404008,780.3957519999999,7.074585000000001,9.462341,0.427805,6.999488,276.80722000000003,0.696913042,-0.003415,-0.04458,-0.005432,1707.8608399999998
589,CookWest,46.783468541889654,-117.09361108553458,807.42505,0.868368,12.239984,504.898438,5.8493129999999995,0.7448779999999999,779.721497,27.703552000000002,0.538086,0.9809469999999999,4.871742,148.144821,0.735850901,-0.000536,0.001498,0.000127,1810.326904
590,CookWest,46.78354072106733,-117.0933326093377,807.48291,0.91075,5.003823000000001,497.579193,5.391113,1.313321,779.7493900000001,27.733521000000003,0.619324,0.9781569999999999,7.5658460000000005,154.433914,0.782727649,-0.000822,0.016482,0.00217,1853.534424
591,CookWest,46.78353660248769,-117.09288337978954,802.92079,0.9634219999999999,-2.415178,608.790527,5.225092,2.178935,779.824158,23.096619,3.576233,0.865922,10.860596000000001,113.225082,0.44101536399999997,0.0009279999999999999,0.005797,0.001092,1790.672241
592,CookWest,46.783589919852915,-117.09258705148679,799.37925,0.936526,-3.320625,917.73584,5.7709589999999995,1.994434,779.878967,19.500304999999997,6.3153690000000005,0.755367,9.511842,108.743568,0.402399788,-0.001208,-0.007898,-0.0013050000000000002,1773.366455
593,CookWest,46.78357009169663,-117.09222091680816,795.1227200000001,0.885975,-6.515499,1636.641357,6.624967,1.5768870000000001,779.987671,15.135071,9.37262,0.617564,7.249275,95.568161,0.29319478600000004,0.00015800000000000002,-0.004737,-0.000598,1736.7753910000001
594,CookWest,46.783461446101015,-117.09183595133884,792.39909,0.808013,-7.829328,5651.316894,8.315711,1.130357,780.146057,12.253052,10.853638,0.5302819999999999,4.630178,59.055717,0.06292607900000001,0.0033729999999999997,0.039648,0.003201,1683.6632079999997
595,CookWest,46.783433108011394,-117.0913600155669,790.1634799999999,0.805846,-6.663785000000001,2921.338135,7.659999000000001,0.985332,780.341858,9.821594000000001,12.117676,0.447672,4.611129,57.513172,0.056547672,0.000737,0.036188,0.002909,1681.5449219999998
596,CookWest,46.78341267158476,-117.09099861841361,788.11985,0.822628,-6.8514100000000004,7019.73584,8.697054,0.954308,780.599243,7.520630000000001,13.294922,0.361299,3.930277,76.254715,0.154273196,-0.001118,-0.006044,-0.000414,1712.488648
597,CookWest,46.783624065646514,-117.09058269478696,787.37541,0.833016,-3.6611,3144.081299,8.254251,0.509483,780.675415,6.700011999999999,13.45752,0.332383,2.743203,141.097794,0.679980444,-0.0014060000000000001,-0.017424000000000002,-0.000834,1773.954102
598,CookWest,46.78343704929679,-117.09020279094113,785.95286,0.8325100000000001,-4.781187,4271.909668,8.576894,0.5304979999999999,781.1367799999999,4.816101000000001,13.853943,0.257959,2.699374,135.51001000000002,0.633703363,-0.001017,-0.026463999999999998,-0.0012460000000000001,1769.9750980000001
599,CookWest,46.78363015491728,-117.08973320480561,786.71151,0.835751,-1.716638,2017.495361,7.8028059999999995,0.790846,780.884766,5.826721,12.453186,0.31875,3.906533,178.6763,0.927121931,-9.499999999999999e-05,-0.023088,-0.001573,1806.0922850000002
600,CookWest,46.78357216439849,-117.08941109090628,786.59927,0.809008,1.360296,777.517212,6.173742,0.932588,780.9538570000001,5.645386,12.04895,0.31905,5.420691000000001,213.14086899999998,0.999248921,-0.001207,0.008634999999999999,0.000816,1814.718018
601,CookWest,46.78358737280129,-117.08902678877877,787.59642,0.859261,-1.280434,958.9245,6.465738,0.8746370000000001,780.793091,6.803344999999999,10.639465,0.39003699999999997,4.994791,168.351227,0.8736163259999999,0.001167,0.045806,0.003988,1822.864136
602,CookWest,46.78361996772253,-117.08854010440827,789.3565,0.798388,-0.360846,471.297607,5.2007129999999995,1.170531,780.5300900000001,8.826416,8.864746,0.498917,7.1859470000000005,222.60823100000002,0.987942707,-0.000669,0.009468,0.001184,1824.136108
603,CookWest,46.78341496274188,-117.08820784320719,788.4769299999999,0.864526,-1.5201069999999999,449.762543,5.083508,1.146425,780.495178,7.98175,9.111023,0.466966,7.198531,188.639999,0.965655157,0.001777,0.036361000000000004,0.004556,1858.894898
604,CookWest,46.783439299175136,-117.08786761273672,788.47794,0.8336899999999999,4.256444,1242.878296,6.571928999999999,1.122212,780.394104,8.083862,8.964722,0.474166,5.816367,199.083023,0.99095132,-0.0018960000000000001,-0.052314,-0.005302,1832.28186
605,CookWest,46.78373164465149,-117.0935577666458,810.64264,0.9087649999999999,7.227244000000001,369.743439,5.027383,1.347676,779.739868,30.902771,0.0,1.0,8.081827,165.82830800000002,0.858627483,0.0017059999999999998,0.019531,0.002746,1871.102173
606,CookWest,46.783870017514566,-117.09325688783791,811.53256,0.942418,3.2943540000000002,380.863647,4.759915,1.499423,779.768188,31.764343,0.0,1.0,8.996784,134.499344,0.62518446,0.00173,0.006295,0.000984,1838.3266600000002
607,CookWest,46.7838944769831,-117.09283014457823,806.56493,1.011679,1.922489,462.247284,4.69393,2.832195,779.819336,26.745604999999998,1.8938599999999999,0.9338719999999999,13.916571,111.461266,0.425761006,0.00237,0.011295999999999999,0.0027170000000000002,1789.203857
608,CookWest,46.78373954310271,-117.09252306084029,800.55882,0.960406,-0.534471,732.912415,5.380856,2.347277,779.871887,20.686951,5.714355,0.783558,11.180913,106.502045,0.38329467100000003,-0.002015,0.004575,0.0008869999999999999,1767.8764649999998
609,CookWest,46.78385462568746,-117.09197155833401,793.91413,0.893666,-3.188065,1752.0454100000002,6.839882000000001,1.324331,780.031738,13.882385000000001,10.301208,0.574041,6.268312,126.320412,0.555044205,0.001517,-4e-06,0.0,1796.80188
610,CookWest,46.783728835441046,-117.09180542579142,792.27397,0.883067,-5.228877,2772.357178,7.386092,1.297511,780.090149,12.183838,11.380188,0.5170520000000001,5.747851,121.176079,0.510262505,-0.0023350000000000003,-0.033128,-0.0033179999999999998,1784.22522
611,CookWest,46.783711314256315,-117.09146289783122,790.12181,0.8577620000000001,-7.334363000000001,5526.048828,8.397545,0.9834620000000001,780.234863,9.886963,12.528137,0.44108500000000006,4.173497,128.210495,0.571405115,-0.001231,-0.014776,-0.001075,1779.956299
612,CookWest,46.78387880080069,-117.09085797062536,789.7686,0.872017,-1.6356190000000002,1978.064941,7.163582000000001,1.045698,780.33905,9.429565,12.047546,0.43905200000000005,5.126786,150.133331,0.7510069709999999,-0.001702,0.002513,0.000225,1814.0134280000002
613,CookWest,46.78387772942478,-117.09038722653294,788.47903,0.845677,-2.451053,2623.032227,7.951434,0.965675,780.4842530000001,7.994750999999999,12.269653,0.394522,4.375844,174.18156399999998,0.9054377779999999,-0.0016059999999999998,-0.039749,-0.0030329999999999997,1813.8544920000002
614,CookWest,46.78386835974207,-117.08998631929897,788.95425,0.846108,-2.867763,1105.089111,6.499007,1.035012,780.544006,8.410217,11.084655999999999,0.431407,5.56427,188.40678400000002,0.964910033,-0.001978,0.007098,0.000688,1833.047485
615,CookWest,46.78377270604597,-117.08979344147085,787.47114,0.8369260000000001,-2.8469349999999998,1186.773804,6.622614,0.669111,780.760315,6.710814999999999,12.044006,0.35781799999999997,4.090448,180.17186,0.9337606340000001,-0.000982,0.020602000000000002,0.00147,1809.3422850000002
616,CookWest,46.78380451630245,-117.08937900375237,788.86589,0.810128,1.503733,995.2059939999999,6.465507,0.924667,780.635803,8.230103,10.2677,0.44492299999999996,5.183945,211.597092,0.999805765,0.000717,-0.018126,-0.001638,1813.2830809999998
617,CookWest,46.78369158527443,-117.08908852453624,788.72826,0.838484,-2.4999279999999997,1579.168579,7.45768,0.510629,780.637756,8.090515,9.904907000000001,0.449587,3.055228,129.434952,0.581963884,0.0016460000000000001,0.010115,0.000539,1770.096436
618,CookWest,46.78376079826655,-117.0884228482183,791.1866,0.810554,1.349653,395.072021,5.026338,1.126995,780.471008,10.715575999999999,7.314758,0.594308,7.171417999999999,216.87412999999998,0.996405742,-0.000292,0.025042,0.0031260000000000003,1832.886108
619,CookWest,46.783844669699015,-117.08803927901296,793.73513,0.878223,4.4478230000000005,479.55481,5.195072,1.5965719999999999,780.392517,13.34259,5.131653,0.7222270000000001,8.851863999999999,191.431076,0.9739706340000001,-0.001219,0.005144,0.000792,1882.502441
620,CookWest,46.78376777650997,-117.08778358290525,792.70805,0.8844280000000001,2.944207,533.709351,5.335964,1.56236,780.3651120000001,12.342957,5.669556,0.685243,8.561233999999999,186.523727,0.958612562,-0.000816,0.014206,0.0021149999999999997,1880.378052
621,CookWest,46.78415263311209,-117.0936964616513,818.02785,0.904904,22.079327,127.527321,3.8741589999999997,0.92389,779.73291,38.294922,0.0,1.0,7.325163000000001,157.029892,0.8011158,0.006889,0.056422,0.007194,1853.696289
622,CookWest,46.7839574639489,-117.0933714076814,813.5303299999999,0.9187549999999999,6.182355,298.817383,4.862133999999999,1.2152040000000002,779.754395,33.775940000000006,0.0,1.0,7.709762,143.141357,0.6965004779999999,-0.001312,0.010087,0.001353,1840.949829
623,CookWest,46.78404897639541,-117.09286570457631,807.64576,0.984574,1.702763,373.042419,4.463078,2.768465,779.814941,27.830810999999997,1.77478,0.940053,14.138113,95.083885,0.289354544,-0.002663,0.007906,0.0019309999999999998,1715.602173
624,CookWest,46.783995444335474,-117.09258084862017,802.6064700000001,0.9802649999999999,-0.005729,604.964661,5.0978010000000005,2.5308919999999997,779.859802,22.746643,4.6985470000000005,0.8288030000000001,12.217838,108.817101,0.403029221,-0.001594,0.00041799999999999997,8.8e-05,1776.852539
625,CookWest,46.78404245800532,-117.09222264291458,798.4195900000001,0.936803,-2.222651,1319.264282,6.194868,1.985164,779.930054,18.489563,7.381469999999999,0.7146819999999999,8.958689,119.51741000000001,0.495788658,-0.0006730000000000001,0.001956,0.000305,1801.19458
626,CookWest,46.784020416184845,-117.09180669397796,794.34812,0.885748,-2.699711,2878.748535,7.654833,1.371163,780.03595,14.312195000000001,9.917908,0.5906779999999999,5.753555,132.78509499999998,0.610647407,-0.000816,-0.018783,-0.001883,1802.000244
627,CookWest,46.7839878176636,-117.09129571033554,791.73951,0.893516,-1.62914,2370.928467,7.082339,1.5196379999999998,780.178833,11.560669,11.142638999999999,0.509206,6.652709,157.526474,0.80456397,-0.0025859999999999998,-0.023679,-0.0027429999999999998,1842.1740719999998
628,CookWest,46.78403798465622,-117.09110629753704,791.43587,0.8826209999999999,-1.646443,2122.151611,7.034764999999999,1.370368,780.2157589999999,11.220092999999999,11.143433,0.501714,6.2483010000000005,163.27293400000002,0.842737242,-0.001327,0.003403,0.00037,1840.308227
629,CookWest,46.78410955938267,-117.09038362730638,790.52352,0.868777,-1.6782139999999999,2206.685547,7.34916,1.621969,780.350464,10.173035,10.565125,0.490547,6.705464,181.810501,0.940695022,0.00042699999999999997,-0.049551,-0.005786,1852.4938960000002
630,CookWest,46.78396435140412,-117.09023194937875,789.56292,0.852877,-2.079373,1564.93103,6.655055,1.41988,780.437073,9.125853999999999,11.104675,0.451093,6.731375999999999,192.598236,0.977115561,-0.002935,-0.001437,-0.000168,1849.789063
631,CookWest,46.7839522432807,-117.08972531345766,789.16304,0.847999,0.517317,1177.057373,6.504032,1.1294899999999999,780.560608,8.602416999999999,10.454346000000001,0.45141000000000003,5.894746,189.779358,0.96918428,-0.00126,-0.010959,-0.001126,1837.9559329999997
632,CookWest,46.784179427401206,-117.08925056101573,792.43592,0.8693120000000001,-1.033433,681.841492,5.961167,1.008606,780.394409,12.041504,7.239928999999999,0.624513,5.8764650000000005,171.710602,0.89244552,-0.001137,0.00385,0.000394,1838.511475
633,CookWest,46.78411710130775,-117.0891276784464,791.33112,0.8540280000000001,-2.104088,1080.499634,6.576688000000001,0.9055479999999999,780.433166,10.897949,8.129395,0.572752,5.036651999999999,175.18682900000002,0.910508997,-0.001142,-0.016052,-0.0014089999999999999,1825.3527829999998
634,CookWest,46.78409380977482,-117.08836024879912,794.94986,0.7653409999999999,1.2965870000000002,388.17114300000003,4.882872,1.7387599999999999,780.393738,14.556151999999999,4.911743,0.7477,9.773206,236.68121299999999,0.946759335,-0.002575,0.005797999999999999,0.000984,1815.812622
635,CookWest,46.78406297352955,-117.08807852032956,797.66478,0.824045,3.793446,285.293701,4.345059,1.659428,780.37793,17.286865,2.554626,0.8712479999999999,10.180469,217.314133,0.995931535,-0.001444,0.023071,0.004078,1865.889648
636,CookWest,46.78413590835181,-117.08790045220091,800.83663,0.880915,6.072726,212.09874,4.355731,1.397313,780.359924,20.476685,0.39386,0.9811280000000001,9.059298,191.259796,0.973492536,0.003165,0.035397000000000005,0.005573,1886.157471
